Name,POR - Virtual Name,POR - Virtual Name - use this ONE,ID,Status,Environment,OS Version,Pool data available,Proc mode,RMC IP,RMC State,Default profile,Current profile,Migration disabled,Auto start,Suspend capable,Remote restart capable,Simplified remote restart capable,Remote restart status,Sync current profile,Managed System Name,Managed System Serial,LPAR CPU,LPAR MEM
SAP-bbptaa2,bbptaa2,bbptaa2,33,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.93,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,2,12
SAP-bbptda1a-HA,bbptda1a,bbptda1a,34,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.71.13.94,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,3,24
SAP-bbptda1b-HA,bbptda1b,bbptda1b,34,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.95,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,3,24
SAP-bmuoaa2w,bmuoaa2w,bmuoaa2w,3,Running,aixlinux,AIX 7.1 7100-05-11-2246,TRUE,POWER7,10.71.13.4,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN6559C0E-CAB2,6559C0E,4,48
SEPA-bcmsda1,bcmsda1,bcmsda1,19,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER7,10.64.68.203,active,Normal,Normal,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMB-SN65CE3B5-CAB1,65CE3B5,2,8
VIO2_boipva42,boipva42,boipva42,2,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.74.132,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN109203E-MUL4,109203E,#N/A,#N/A
VIO1_boipva41,boipva41,boipva41,1,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.74.131,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN109203E-MUL4,109203E,#N/A,#N/A
t01ht01px,t01ht01px,t01ht01px,27,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.93,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,10
LCM_bstpda1_MIGRATED,bstpda1_MIGRATED,bstpda1_MIGRATED,21,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
B365_bkipda1a_MIGRATED,bkipda1a_MIGRATED,bkipda1a_MIGRATED,18,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
t01ht03pxtst,t01ht03pxtst,t01ht03pxtst,28,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.167,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,7
T01NM01PXPER1,T01NM01PXPER1,T01NM01PXPER1,30,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.89,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
T01NM01PXPER2,T01NM01PXPER2,T01NM01PXPER2,25,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.90,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
T01OS01PX,T01OS01PX,T01OS01PX,19,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.85,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,8
T01OS03PXTST,T01OS03PXTST,T01OS03PXTST,20,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.109,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
T01RT01PX,T01RT01PX,T01RT01PX,15,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.97,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
UNICA_bualaa1,bualaa1,bualaa1,3,Running,aixlinux,AIX 5.3 5300-12-07-1241,FALSE,POWER6+,19.50.10.92,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
VIO2_boipva40,boipva40,boipva40,2,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.74.130,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
VIO1_boipva39,boipva39,boipva39,1,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.74.129,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN10F65EE-MUL3,10F65EE,#N/A,#N/A
POFS_bposaa2,bposaa2,bposaa2,63,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
T01RT03PX,T01RT03PX,T01RT03PX,16,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.99,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
T01RT05PX,T01RT05PX,T01RT05PX,17,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.101,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
T01RT07PX,T01RT07PX,T01RT07PX,18,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.103,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
t01rt09px,t01rt09px,t01rt09px,24,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.105,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
t01rt11px,t01rt11px,t01rt11px,25,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.107,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,6
t01tp01px,t01tp01px,t01tp01px,29,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.95,active,normal,normal,false,false,false,false,false,N/A,false,BOI-MUL-PRD-E870-2,650E98D,2,10
T02HT02PX,T02HT02PX,T02HT02PX,15,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.94,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,10
DR_B365_bkipda1b,B365_bkipda1b,B365_bkipda1b,45,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bamlpaa1b,bamlpaa1b,bamlpaa1b,44,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bamlpda1ba,bamlpda1ba,bamlpda1ba,43,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_SAP_bpdbpaa1b,SAP_bpdbpaa1b,bpdbpaa1b,42,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_OPG_bopgpda1b,OPG_bopgpda1b,bopgpda1b,41,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_OPG_bopgpaa1b,OPG_bopgpaa1b,bopgpaa1b,40,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_OPG_bopgpcc1b,OPG_bopgpcc1b,bopgpcc1b,39,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
T02HT04PXTST,T02HT04PXTST,T02HT04PXTST,16,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.110,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,8
DR_SAP_BW_bbbpaa3,SAP_BW_bbbpaa3,bbbpaa3,37,Not Activated,aixlinux,Unknown,FALSE,POWER7,10.71.74.143,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_SAP_BW_bbbpda1b,SAP_BW_bbbpda1b,bbbpda1b,36,Not Activated,aixlinux,Unknown,FALSE,POWER7,10.71.74.145,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_PB_bpbopda1ba,PB_bpbopda1ba,bpbopda1ba,34,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_SAP_botpda2per,SAP_botpda2per,botpda2per,33,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,No_Resources,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_SAP_botpwa2,SAP_botpwa2,botpwa2,32,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_BELL_bsmpda1b,BELL_bsmpda1b,bsmpda1b,31,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bsaspmta2,bsaspmta2,bsaspmta2,26,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bsaspmda2,bsaspmda2,bsaspmda2,25,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
T02OS02PX,T02OS02PX,T02OS02PX,17,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.86,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,8
T02OS04PXTST,T02OS04PXTST,T02OS04PXTST,14,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.146,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,12
DR_bsaspgha1,bsaspgha1,bsaspgha1,21,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bsaspgwa2,bsaspgwa2,bsaspgwa2,20,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
DR_bsaspgwa4,bsaspgwa4,bsaspgwa4,19,Not Activated,aixlinux,Unknown,FALSE,POWER7,,inactive,DR_Normal,DR_Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
T02RT02PX,T02RT02PX,T02RT02PX,18,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.98,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
T02RT04PX,T02RT04PX,T02RT04PX,19,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.100,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
T02RT06PX,T02RT06PX,T02RT06PX,20,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.102,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
T02RT08PX,T02RT08PX,T02RT08PX,24,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.104,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
T02RT10PX,T02RT10PX,T02RT10PX,27,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.106,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
DR_VIO2_boirva42,VIO2_boirva42,boirva42,102,Running,vioserver,VIOS 2.2.6.51 6100-09-06-1543,FALSE,POWER7,10.71.13.188,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
T02RT12PX,T02RT12PX,T02RT12PX,28,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.108,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,6
DR_VIO1_boirva41,VIO1_boirva41,boirva41,101,Running,vioserver,VIOS 2.2.6.51 6100-09-06-1543,FALSE,POWER7,10.71.13.187,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
OPG_bopgqda1_Migrated_p770-CAB3,bopgqda1_Migrated_p770-CAB3,bopgqda1_Migrated_p770-CAB3,5,Not Activated,aixlinux,Unknown,TRUE,POWER7,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
T02TP02PX,T02TP02PX,T02TP02PX,29,Running,aixlinux,AIX 7.1 7100-05-11-2246,false,POWER8,10.71.129.96,active,normal,normal,false,false,false,false,false,N/A,false,BOI-CAB-PRD-E870-2,108325D,2,10
CACS_bcctaa2,bcctaa2,bcctaa2,3,Running,aixlinux,AIX 5.3 5300-11-08-1140,FALSE,POWER6+,19.50.10.48,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
VIO2_boitva46,boitva46,boitva46,2,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.13.132,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
VIO1_boitva45,boitva45,boitva45,1,Running,vioserver,VIOS 2.2.6.51 6100-09-09-1717,FALSE,POWER7,10.71.13.131,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,p770-9117-MMD-SN65544CF-CAB4,65544CF,#N/A,#N/A
AAH_baahqda1aa,baahqda1aa,baahqda1aa,24,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.236,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,8,160
ADS_bbcica2,bbcica2,bbcica2,29,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.68.95,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,12,208
ADS_bbciga5,bbciga5,bbciga5,26,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.68.98,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,34
ADS_bbctca2,bbctca2,bbctca2,28,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.68.85,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,8,155
ADS_bbctga5,bbctga5,bbctga5,25,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.68.88,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,40
ADS_bbcuca2,bbcuca2,bbcuca2,30,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.235,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,6,145
ADS_bbcuga5,bbcuga5,bbcuga5,27,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.231,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,34
SAP_bposdda1,bposdda1,bposdda1,40,Running,aixlinux,Unknown,FALSE,POWER8,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,24
B365_bkitda1a,bkitda1a,bkitda1a,15,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.64.68.200,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,24
MT_bgmmqaa1a,bgmmqaa1a,bgmmqaa1a,38,Running,aixlinux,AIX 7.3 7300-02-01-2346,FALSE,POWER8,10.71.13.210,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,20
B365_bperqda1aa,bperqda1aa,bperqda1aa,16,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.107,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,16
bbcqcb1a,bbcqcb1a,bbcqcb1a,17,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.139.110,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,20
bbcqcsda1a,bbcqcsda1a,bbcqcsda1a,6,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.190,active,bbcqcsda1a_new,bbcqcsda1a_new,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,48
bbcqga7m,bbcqga7m,bbcqga7m,14,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.195,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,32
bbcqga7o,bbcqga7o,bbcqga7o,46,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.223,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,10,48
BEC_bbcqca2a,bbcqca2a,bbcqca2a,42,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.128,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,8
BELL_bedwqda1aa,bedwqda1aa,bedwqda1aa,13,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.39,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,3,32
BOL_bbolqda1aa,bbolqda1aa,bbolqda1aa,23,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.105,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,6,48
CTO_brepqda1a,brepqda1a,brepqda1a,18,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.74,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,3,24
CTO_bsepqaa1a,bsepqaa1a,bsepqaa1a,19,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.62,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,26
CTO_bsepqda1a,bsepqda1a,bsepqda1a,20,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.60,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,24
EMCC_bemcqda1a,bemcqda1a,bemcqda1a,35,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.52,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,48
GPPA-CS_bbcqga7g,bbcqga7g,bbcqga7g,47,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.42,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,6,60
GPPHC_bbcqga5a,bbcqga5a,bbcqga5a,32,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.140,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,8
GPPHC_bbcqga6a,bbcqga6a,bbcqga6a,33,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.142,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,6,64
GPPHC_bbcqga7i,bbcqga7i,bbcqga7i,34,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.23,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,8,64
GPPMP_bbcqga6c,bbcqga6c,bbcqga6c,45,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.240,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,12,64
IA_bbcqsa3a,bbcqsa3a,bbcqsa3a,22,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.124.175,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,28
ILG_bbcqma1a,bbcqma1a,bbcqma1a,49,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.126,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,8
ITM_bbcqia14a,bbcqia14a,bbcqia14a,48,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.148,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,32
NIM_bbmqnim1,bbmqnim1,bbmqnim1,11,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.23.8.15,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,8
NIM_bgmqnim1,bgmqnim1,bgmqnim1,12,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.106,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,8
ODS_bbcqoa8a,bbcqoa8a,bbcqoa8a,50,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.138,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,8
PSD2_babtqaa1a,babtqaa1a,babtqaa1a,37,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.20,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,48
PSD2_bamlqda1aa,bamlqda1aa,bamlqda1aa,36,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.22,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,26
SAP_bsdxsda1,bsdxsda1,bsdxsda1,39,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.30,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,4,48
bgmqvio1b,bgmqvio1b,bgmqvio1b,5,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.71.139.104,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,12
